"Study_id","train_layer","test_layer","threshold","TP","FN","TN","FP","specificity","precision","recall","f1_score","balanced_accuracy","mcc","mse","rmse"
"1_Bartomeus",2,5,0.6,8.46,5.54,9.46,4.54,0.675714285714286,0.654822163130987,0.604285714285714,0.623817987705684,0.64,0.284374447298272,4.42543056294084,1.97268106362853
"1_Bartomeus",2,5,0.7,5.2,8.8,11.66,2.34,0.832857142857143,0.709849206349206,0.371428571428571,0.473194241426601,0.602142857142857,0.237713832178882,4.42543056294084,1.97268106362853
"1_Bartomeus",2,5,0.8,2.04,11.96,13.2,0.8,0.942857142857143,0.762428571428571,0.145714285714286,0.256615430306371,0.544285714285714,0.154747026442508,4.42543056294084,1.97268106362853
"1_Bartomeus",2,5,0.9,0.24,13.76,13.92,0.08,0.994285714285714,0.785714285714286,0.0171428571428571,0.131944444444444,0.505714285714286,0.109971479845643,4.42543056294084,1.97268106362853
"1_Bartomeus",2,5,1,0,14,14,0,1,NA,0,NA,0.5,NA,4.42543056294084,1.97268106362853
"1_Bartomeus",2,6,0,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.88297347031101,1.84083871274492
"1_Bartomeus",2,6,0.1,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.88297347031101,1.84083871274492
"1_Bartomeus",2,6,0.2,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.88297347031101,1.84083871274492
"1_Bartomeus",2,6,0.3,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.88297347031101,1.84083871274492
"1_Bartomeus",2,6,0.4,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.88297347031101,1.84083871274492
"1_Bartomeus",2,6,0.5,3.86,1.14,2.02,2.98,0.404,0.564515873015873,0.772,0.660403768567034,0.588,0.198865316746449,3.88297347031101,1.84083871274492
"1_Bartomeus",2,6,0.6,2.78,2.22,2.52,2.48,0.504,0.527880952380952,0.556,0.545800231514517,0.53,0.0612024320182297,3.88297347031101,1.84083871274492
"1_Bartomeus",2,6,0.7,2.06,2.94,3.58,1.42,0.716,0.612095238095238,0.412,0.489916659304414,0.564,0.143045402060871,3.88297347031101,1.84083871274492
"1_Bartomeus",2,6,0.8,1.18,3.82,4.34,0.66,0.868,0.65530303030303,0.236,0.425751879699248,0.552,0.149797487526817,3.88297347031101,1.84083871274492
"1_Bartomeus",2,6,0.9,0.52,4.48,4.46,0.54,0.892,0.490196078431373,0.104,0.349025974025974,0.498,-0.00793438570015641,3.88297347031101,1.84083871274492
"1_Bartomeus",2,6,1,0,5,5,0,1,NA,0,NA,0.5,NA,3.88297347031101,1.84083871274492
"1_Bartomeus",2,7,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.17335272375836,2.40881220048913
"1_Bartomeus",2,7,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.17335272375836,2.40881220048913
"1_Bartomeus",2,7,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.17335272375836,2.40881220048913
"1_Bartomeus",2,7,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.17335272375836,2.40881220048913
"1_Bartomeus",2,7,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.17335272375836,2.40881220048913
"1_Bartomeus",2,7,0.5,6.24,0.76,3.06,3.94,0.437142857142857,0.621585858585859,0.891428571428571,0.727983316133471,0.664285714285714,0.36918780840507,7.17335272375836,2.40881220048913
"1_Bartomeus",2,7,0.6,4.9,2.1,4.14,2.86,0.591428571428571,0.644699855699856,0.7,0.660011044511045,0.645714285714286,0.301601983697821,7.17335272375836,2.40881220048913
"1_Bartomeus",2,7,0.7,3.92,3.08,5.14,1.86,0.734285714285714,0.693563492063492,0.56,0.601919358419358,0.647142857142857,0.309753080663103,7.17335272375836,2.40881220048913
"1_Bartomeus",2,7,0.8,3.34,3.66,5.96,1.04,0.851428571428571,0.799642857142857,0.477142857142857,0.571591186591187,0.664285714285714,0.370290191687004,7.17335272375836,2.40881220048913
"1_Bartomeus",2,7,0.9,2.36,4.64,6.3,0.7,0.9,0.807333333333333,0.337142857142857,0.458835608835609,0.618571428571429,0.296726103111844,7.17335272375836,2.40881220048913
"1_Bartomeus",2,7,1,0,7,7,0,1,NA,0,NA,0.5,NA,7.17335272375836,2.40881220048913
"1_Bartomeus",2,8,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.96435332516554,2.02543794317732
"1_Bartomeus",2,8,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.96435332516554,2.02543794317732
"1_Bartomeus",2,8,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.96435332516554,2.02543794317732
"1_Bartomeus",2,8,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.96435332516554,2.02543794317732
"1_Bartomeus",2,8,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.96435332516554,2.02543794317732
"1_Bartomeus",2,8,0.5,5.02,1.98,2.92,4.08,0.417142857142857,0.559361083361083,0.717142857142857,0.620420521514949,0.567142857142857,0.148117785827362,4.96435332516554,2.02543794317732
"1_Bartomeus",2,8,0.6,2.18,4.82,5.26,1.74,0.751428571428571,0.580344995140914,0.311428571428571,0.413840060648571,0.531428571428571,0.0804576458678075,4.96435332516554,2.02543794317732
"1_Bartomeus",2,8,0.7,0.46,6.54,6.44,0.56,0.92,0.462962962962963,0.0657142857142857,0.268611111111111,0.492857142857143,-0.0287153805691076,4.96435332516554,2.02543794317732
"1_Bartomeus",2,8,0.8,0.24,6.76,6.6,0.4,0.942857142857143,0.378205128205128,0.0342857142857143,0.238888888888889,0.488571428571429,-0.0757337091147167,4.96435332516554,2.02543794317732
"1_Bartomeus",2,8,0.9,0,7,6.76,0.24,0.965714285714286,0,0,NA,0.482857142857143,-0.277350098112615,4.96435332516554,2.02543794317732
"1_Bartomeus",2,8,1,0,7,7,0,1,NA,0,NA,0.5,NA,4.96435332516554,2.02543794317732
"1_Bartomeus",2,9,0,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.18993876472688,1.74244451729408
"1_Bartomeus",2,9,0.1,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.18993876472688,1.74244451729408
"1_Bartomeus",2,9,0.2,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.18993876472688,1.74244451729408
"1_Bartomeus",2,9,0.3,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.18993876472688,1.74244451729408
"1_Bartomeus",2,9,0.4,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.18993876472688,1.74244451729408
"1_Bartomeus",2,9,0.5,13.16,1.84,6.32,8.68,0.421333333333333,0.606311889129402,0.877333333333333,0.714903176171594,0.649333333333333,0.33876342916017,3.18993876472688,1.74244451729408
"1_Bartomeus",2,9,0.6,8.44,6.56,11.02,3.98,0.734666666666667,0.687487491266903,0.562666666666667,0.614498523099512,0.648666666666667,0.305858706786643,3.18993876472688,1.74244451729408
"1_Bartomeus",2,9,0.7,3.6,11.4,13.72,1.28,0.914666666666667,0.763968253968254,0.24,0.356038294799232,0.577333333333333,0.215462672971467,3.18993876472688,1.74244451729408
"1_Bartomeus",2,9,0.8,1.08,13.92,14.56,0.44,0.970666666666667,0.726190476190476,0.072,0.17365581710267,0.521333333333333,0.107525628304777,3.18993876472688,1.74244451729408
"1_Bartomeus",2,9,0.9,0,15,15,0,1,NA,0,NA,0.5,NA,3.18993876472688,1.74244451729408
"1_Bartomeus",2,9,1,0,15,15,0,1,NA,0,NA,0.5,NA,3.18993876472688,1.74244451729408
"1_Bartomeus",2,10,0,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.4699055621392,1.4890694903486
"1_Bartomeus",2,10,0.1,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.4699055621392,1.4890694903486
"1_Bartomeus",2,10,0.2,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.4699055621392,1.4890694903486
"1_Bartomeus",2,10,0.3,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.4699055621392,1.4890694903486
"1_Bartomeus",2,10,0.4,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.4699055621392,1.4890694903486
"1_Bartomeus",2,10,0.5,7.32,1.68,3.4,5.6,0.377777777777778,0.570153346653347,0.813333333333333,0.667322362870674,0.595555555555556,0.216912883802915,2.4699055621392,1.4890694903486
"1_Bartomeus",2,10,0.6,3.48,5.52,6.9,2.1,0.766666666666667,0.641634920634921,0.386666666666667,0.470451695707114,0.576666666666667,0.173153168041925,2.4699055621392,1.4890694903486
"1_Bartomeus",2,10,0.7,1.38,7.62,8.52,0.48,0.946666666666667,0.798888888888889,0.153333333333333,0.277013895195713,0.55,0.187817962757535,2.4699055621392,1.4890694903486
"1_Bartomeus",2,10,0.8,1.08,7.92,8.78,0.22,0.975555555555556,0.870833333333333,0.12,0.256021756021756,0.547777777777778,0.21572933971091,2.4699055621392,1.4890694903486
"1_Bartomeus",2,10,0.9,0.22,8.78,9,0,1,1,0.0244444444444445,0.236363636363636,0.512222222222222,0.267206239604542,2.4699055621392,1.4890694903486
"1_Bartomeus",2,10,1,0,9,9,0,1,NA,0,NA,0.5,NA,2.4699055621392,1.4890694903486
"1_Bartomeus",2,11,0,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.4661172793774,1.50107268360994
"1_Bartomeus",2,11,0.1,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.4661172793774,1.50107268360994
"1_Bartomeus",2,11,0.2,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.4661172793774,1.50107268360994
"1_Bartomeus",2,11,0.3,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.4661172793774,1.50107268360994
"1_Bartomeus",2,11,0.4,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.4661172793774,1.50107268360994
"1_Bartomeus",2,11,0.5,9.04,1.96,3.8,7.2,0.345454545454545,0.561128690538907,0.821818181818182,0.663668981060585,0.583636363636364,0.191415362237445,2.4661172793774,1.50107268360994
"1_Bartomeus",2,11,0.6,5.8,5.2,8.14,2.86,0.74,0.683604173604174,0.527272727272727,0.584517893489828,0.633636363636364,0.280961335950235,2.4661172793774,1.50107268360994
"1_Bartomeus",2,11,0.7,2.74,8.26,9.94,1.06,0.903636363636364,0.765571428571429,0.249090909090909,0.364492864815099,0.576363636363636,0.21258841302456,2.4661172793774,1.50107268360994
"1_Bartomeus",2,11,0.8,0.76,10.24,10.62,0.38,0.965454545454545,0.719047619047619,0.0690909090909091,0.18595467032967,0.517272727272727,0.105707177616826,2.4661172793774,1.50107268360994
"1_Bartomeus",2,11,0.9,0.06,10.94,11,0,1,1,0.00545454545454545,0.166666666666667,0.502727272727273,0.218217890235992,2.4661172793774,1.50107268360994
"1_Bartomeus",2,11,1,0,11,11,0,1,NA,0,NA,0.5,NA,2.4661172793774,1.50107268360994
"1_Bartomeus",2,12,0,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.13447374313329,1.38817245260371
"1_Bartomeus",2,12,0.1,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.13447374313329,1.38817245260371
"1_Bartomeus",2,12,0.2,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.13447374313329,1.38817245260371
"1_Bartomeus",2,12,0.3,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.13447374313329,1.38817245260371
"1_Bartomeus",2,12,0.4,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.13447374313329,1.38817245260371
"1_Bartomeus",2,12,0.5,7.26,0.74,3.24,4.76,0.405,0.607960261960262,0.9075,0.724382760745932,0.65625,0.363896634482295,2.13447374313329,1.38817245260371
"1_Bartomeus",2,12,0.6,5.36,2.64,5.12,2.88,0.64,0.664856532356532,0.67,0.658840398507581,0.655,0.31843154898633,2.13447374313329,1.38817245260371
"1_Bartomeus",2,12,0.7,3.96,4.04,6.28,1.72,0.785,0.706373015873016,0.495,0.57076341632224,0.64,0.298807955082743,2.13447374313329,1.38817245260371
"1_Bartomeus",2,12,0.8,1.92,6.08,7.14,0.86,0.8925,0.686524822695035,0.24,0.394340543177752,0.56625,0.179330775692886,2.13447374313329,1.38817245260371
"1_Bartomeus",2,12,0.9,1.06,6.94,7.5,0.5,0.9375,0.647286821705426,0.1325,0.305466428995841,0.535,0.117159771745239,2.13447374313329,1.38817245260371
"1_Bartomeus",2,12,1,0,8,8,0,1,NA,0,NA,0.5,NA,2.13447374313329,1.38817245260371
"1_Bartomeus",3,1,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.22758706202645,1.50836824029384
"1_Bartomeus",3,1,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.22758706202645,1.50836824029384
"1_Bartomeus",3,1,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.22758706202645,1.50836824029384
"1_Bartomeus",3,1,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.22758706202645,1.50836824029384
"1_Bartomeus",3,1,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.22758706202645,1.50836824029384
"1_Bartomeus",3,1,0.5,5.44,1.56,2.96,4.04,0.422857142857143,0.574388167388167,0.777142857142857,0.656793499586069,0.6,0.220564794832255,3.22758706202645,1.50836824029384
"1_Bartomeus",3,1,0.6,2.38,4.62,6.44,0.56,0.92,0.844047619047619,0.34,0.458875901875902,0.63,0.327926369349876,3.22758706202645,1.50836824029384
"1_Bartomeus",3,1,0.7,0.44,6.56,6.76,0.24,0.965714285714286,0.673611111111111,0.0628571428571428,0.271052631578947,0.514285714285714,0.105862089506495,3.22758706202645,1.50836824029384
"1_Bartomeus",3,1,0.8,0,7,7,0,1,NA,0,NA,0.5,NA,3.22758706202645,1.50836824029384
"1_Bartomeus",3,1,0.9,0,7,7,0,1,NA,0,NA,0.5,NA,3.22758706202645,1.50836824029384
"1_Bartomeus",3,1,1,0,7,7,0,1,NA,0,NA,0.5,NA,3.22758706202645,1.50836824029384
"1_Bartomeus",3,2,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.86246861895467,2.66272096061821
"1_Bartomeus",3,2,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.86246861895467,2.66272096061821
"1_Bartomeus",3,2,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.86246861895467,2.66272096061821
"1_Bartomeus",3,2,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.86246861895467,2.66272096061821
"1_Bartomeus",3,2,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,8.86246861895467,2.66272096061821
"1_Bartomeus",3,2,0.5,5.68,1.32,1.92,5.08,0.274285714285714,0.532710678210678,0.811428571428571,0.638788343407538,0.542857142857143,0.102209387581295,8.86246861895467,2.66272096061821
"1_Bartomeus",3,2,0.6,4.44,2.56,4.02,2.98,0.574285714285714,0.60211544011544,0.634285714285714,0.609667613432319,0.604285714285714,0.214697167817939,8.86246861895467,2.66272096061821
"1_Bartomeus",3,2,0.7,3.78,3.22,4.86,2.14,0.694285714285714,0.643761904761905,0.54,0.577118548118548,0.617142857142857,0.243177644619379,8.86246861895467,2.66272096061821
"1_Bartomeus",3,2,0.8,1.72,5.28,5.94,1.06,0.848571428571429,0.637152777777778,0.245714285714286,0.379911881048245,0.547142857142857,0.126588474618024,8.86246861895467,2.66272096061821
"1_Bartomeus",3,2,0.9,0.4,6.6,6.66,0.34,0.951428571428571,0.561728395061728,0.0571428571428571,0.259259259259259,0.504285714285714,0.0324159169608257,8.86246861895467,2.66272096061821
"1_Bartomeus",3,2,1,0,7,7,0,1,NA,0,NA,0.5,NA,8.86246861895467,2.66272096061821
"1_Bartomeus",3,3,0,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,6.33279754278677,2.24703035061897
"1_Bartomeus",3,3,0.1,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,6.33279754278677,2.24703035061897
"1_Bartomeus",3,3,0.2,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,6.33279754278677,2.24703035061897
"1_Bartomeus",3,3,0.3,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,6.33279754278677,2.24703035061897
"1_Bartomeus",3,3,0.4,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,6.33279754278677,2.24703035061897
"1_Bartomeus",3,3,0.5,4.8,1.2,3.06,2.94,0.51,0.626083694083694,0.8,0.697993437934614,0.655,0.331049804437299,6.33279754278677,2.24703035061897
"1_Bartomeus",3,3,0.6,3.88,2.12,3.76,2.24,0.626666666666667,0.643396825396825,0.646666666666667,0.632757298257298,0.636666666666667,0.283386771669409,6.33279754278677,2.24703035061897
"1_Bartomeus",3,3,0.7,2.46,3.54,4.38,1.62,0.73,0.626239067055394,0.41,0.47993310544331,0.57,0.161699359673448,6.33279754278677,2.24703035061897
"1_Bartomeus",3,3,0.8,1.8,4.2,4.86,1.14,0.81,0.627891156462585,0.3,0.419802057845536,0.555,0.135187012629669,6.33279754278677,2.24703035061897
"1_Bartomeus",3,3,0.9,1.12,4.88,5.22,0.78,0.87,0.647407407407407,0.186666666666667,0.334987373737374,0.528333333333333,0.100225085938445,6.33279754278677,2.24703035061897
"1_Bartomeus",3,3,1,0,6,6,0,1,NA,0,NA,0.5,NA,6.33279754278677,2.24703035061897
"1_Bartomeus",3,4,0,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.33801306838711,1.41022532546213
"1_Bartomeus",3,4,0.1,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.33801306838711,1.41022532546213
"1_Bartomeus",3,4,0.2,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.33801306838711,1.41022532546213
"1_Bartomeus",3,4,0.3,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.33801306838711,1.41022532546213
"1_Bartomeus",3,4,0.4,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.33801306838711,1.41022532546213
"1_Bartomeus",3,4,0.5,7.42,0.58,2.34,5.66,0.2925,0.571373182373182,0.9275,0.704640538414936,0.61,0.28974929663073,2.33801306838711,1.41022532546213
"1_Bartomeus",3,4,0.6,4.62,3.38,5.2,2.8,0.65,0.632443001443001,0.5775,0.59221544056219,0.61375,0.23594920218933,2.33801306838711,1.41022532546213
"1_Bartomeus",3,4,0.7,2.68,5.32,6.74,1.26,0.8425,0.729571428571429,0.335,0.440885114885115,0.58875,0.22283630630877,2.33801306838711,1.41022532546213
"1_Bartomeus",3,4,0.8,1.9,6.1,7.2,0.8,0.9,0.770183982683983,0.2375,0.378624153624154,0.56875,0.217910488989033,2.33801306838711,1.41022532546213
"1_Bartomeus",3,4,0.9,0.36,7.64,7.8,0.2,0.975,0.666666666666667,0.045,0.225311942959002,0.51,0.0894327446379643,2.33801306838711,1.41022532546213
"1_Bartomeus",3,4,1,0,8,8,0,1,NA,0,NA,0.5,NA,2.33801306838711,1.41022532546213
"1_Bartomeus",3,5,0,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.27626030160888,2.11079494756422
"1_Bartomeus",3,5,0.1,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.27626030160888,2.11079494756422
"1_Bartomeus",3,5,0.2,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.27626030160888,2.11079494756422
"1_Bartomeus",3,5,0.3,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.27626030160888,2.11079494756422
"1_Bartomeus",3,5,0.4,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,5.27626030160888,2.11079494756422
"1_Bartomeus",3,5,0.5,12.28,1.72,4.32,9.68,0.308571428571429,0.561794182391396,0.877142857142857,0.682966771715099,0.592857142857143,0.228165343320673,5.27626030160888,2.11079494756422
"1_Bartomeus",3,5,0.6,7.32,6.68,10.02,3.98,0.715714285714286,0.660926976360413,0.522857142857143,0.574158903972475,0.619285714285714,0.250638492456774,5.27626030160888,2.11079494756422
"1_Bartomeus",3,5,0.7,4.8,9.2,11.78,2.22,0.841428571428571,0.679650793650794,0.342857142857143,0.446830335989671,0.592142857142857,0.21098218839365,5.27626030160888,2.11079494756422
"1_Bartomeus",3,5,0.8,1.28,12.72,13.48,0.52,0.962857142857143,0.732170542635659,0.0914285714285714,0.201279126609092,0.527142857142857,0.121086120684685,5.27626030160888,2.11079494756422
"1_Bartomeus",3,5,0.9,0.18,13.82,14,0,1,1,0.0128571428571429,0.133333333333333,0.506428571428571,0.192450089729875,5.27626030160888,2.11079494756422
"1_Bartomeus",3,5,1,0,14,14,0,1,NA,0,NA,0.5,NA,5.27626030160888,2.11079494756422
"1_Bartomeus",3,6,0,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.27568448984566,1.70839921340639
"1_Bartomeus",3,6,0.1,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.27568448984566,1.70839921340639
"1_Bartomeus",3,6,0.2,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.27568448984566,1.70839921340639
"1_Bartomeus",3,6,0.3,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.27568448984566,1.70839921340639
"1_Bartomeus",3,6,0.4,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,3.27568448984566,1.70839921340639
"1_Bartomeus",3,6,0.5,4.3,0.7,1.3,3.7,0.26,0.536738095238095,0.86,0.658229104229104,0.56,0.171929612734842,3.27568448984566,1.70839921340639
"1_Bartomeus",3,6,0.6,3.06,1.94,3.28,1.72,0.656,0.654555555555556,0.612,0.621860112676439,0.634,0.286647388800355,3.27568448984566,1.70839921340639
"1_Bartomeus",3,6,0.7,2.18,2.82,4.24,0.76,0.848,0.759,0.436,0.537233854580793,0.642,0.320243657186256,3.27568448984566,1.70839921340639
"1_Bartomeus",3,6,0.8,1.78,3.22,4.4,0.6,0.88,0.792,0.356,0.474270400801013,0.618,0.292579259812007,3.27568448984566,1.70839921340639
"1_Bartomeus",3,6,0.9,0.74,4.26,4.84,0.16,0.968,0.859375,0.148,0.366743471582181,0.558,0.270457927209624,3.27568448984566,1.70839921340639
"1_Bartomeus",3,6,1,0,5,5,0,1,NA,0,NA,0.5,NA,3.27568448984566,1.70839921340639
"1_Bartomeus",3,7,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,9.14877727144948,2.61343333853102
"1_Bartomeus",3,7,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,9.14877727144948,2.61343333853102
"1_Bartomeus",3,7,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,9.14877727144948,2.61343333853102
"1_Bartomeus",3,7,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,9.14877727144948,2.61343333853102
"1_Bartomeus",3,7,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,9.14877727144948,2.61343333853102
"1_Bartomeus",3,7,0.5,6.02,0.98,1.92,5.08,0.274285714285714,0.546443334443334,0.86,0.66462877782692,0.567142857142857,0.169373922693775,9.14877727144948,2.61343333853102
"1_Bartomeus",3,7,0.6,4.72,2.28,3.88,3.12,0.554285714285714,0.603256132756133,0.674285714285714,0.630429860988684,0.614285714285714,0.237296843930495,9.14877727144948,2.61343333853102
"1_Bartomeus",3,7,0.7,3.42,3.58,5.1,1.9,0.728571428571429,0.653385163589245,0.488571428571429,0.563268155455655,0.608571428571429,0.234232811794205,9.14877727144948,2.61343333853102
"1_Bartomeus",3,7,0.8,1.76,5.24,5.88,1.12,0.84,0.645238095238095,0.251428571428571,0.391535725256655,0.545714285714286,0.126526048016366,9.14877727144948,2.61343333853102
"1_Bartomeus",3,7,0.9,0.56,6.44,6.8,0.2,0.971428571428571,0.762345679012346,0.08,0.293480257116621,0.525714285714286,0.162993797990499,9.14877727144948,2.61343333853102
"1_Bartomeus",3,7,1,0,7,7,0,1,NA,0,NA,0.5,NA,9.14877727144948,2.61343333853102
"1_Bartomeus",3,8,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,5.63932688270421,2.13421789930584
"1_Bartomeus",3,8,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,5.63932688270421,2.13421789930584
"1_Bartomeus",3,8,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,5.63932688270421,2.13421789930584
"1_Bartomeus",3,8,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,5.63932688270421,2.13421789930584
"1_Bartomeus",3,8,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,5.63932688270421,2.13421789930584
"1_Bartomeus",3,8,0.5,6.04,0.96,2.16,4.84,0.308571428571429,0.560209679209679,0.862857142857143,0.674973901571425,0.585714285714286,0.210447549851009,5.63932688270421,2.13421789930584
"1_Bartomeus",3,8,0.6,2.34,4.66,5.32,1.68,0.76,0.6,0.334285714285714,0.431202246827247,0.547142857142857,0.110987532869377,5.63932688270421,2.13421789930584
"1_Bartomeus",3,8,0.7,0.12,6.88,6.5,0.5,0.928571428571429,0.121212121212121,0.0171428571428571,0.247171717171717,0.472857142857143,-0.223484321548385,5.63932688270421,2.13421789930584
"1_Bartomeus",3,8,0.8,0,7,7,0,1,NA,0,NA,0.5,NA,5.63932688270421,2.13421789930584
"1_Bartomeus",3,8,0.9,0,7,7,0,1,NA,0,NA,0.5,NA,5.63932688270421,2.13421789930584
"1_Bartomeus",3,8,1,0,7,7,0,1,NA,0,NA,0.5,NA,5.63932688270421,2.13421789930584
"1_Bartomeus",3,9,0,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.70441215635306,1.87741058509004
"1_Bartomeus",3,9,0.1,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.70441215635306,1.87741058509004
"1_Bartomeus",3,9,0.2,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.70441215635306,1.87741058509004
"1_Bartomeus",3,9,0.3,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.70441215635306,1.87741058509004
"1_Bartomeus",3,9,0.4,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.70441215635306,1.87741058509004
"1_Bartomeus",3,9,0.5,13.38,1.62,5.82,9.18,0.388,0.596870727528933,0.892,0.713215514195409,0.64,0.326746930490021,3.70441215635306,1.87741058509004
"1_Bartomeus",3,9,0.6,8.62,6.38,11.58,3.42,0.772,0.719175295464769,0.574666666666667,0.632880348644533,0.673333333333333,0.357065780372458,3.70441215635306,1.87741058509004
"1_Bartomeus",3,9,0.7,3.34,11.66,14.16,0.84,0.944,0.801047619047619,0.222666666666667,0.341220817680099,0.583333333333333,0.239436031769427,3.70441215635306,1.87741058509004
"1_Bartomeus",3,9,0.8,0.94,14.06,14.7,0.3,0.98,0.775,0.0626666666666667,0.155977668845316,0.521333333333333,0.12213656662336,3.70441215635306,1.87741058509004
"1_Bartomeus",3,9,0.9,0.14,14.86,15,0,1,1,0.00933333333333333,0.125,0.504666666666667,0.185695338177052,3.70441215635306,1.87741058509004
"1_Bartomeus",3,9,1,0,15,15,0,1,NA,0,NA,0.5,NA,3.70441215635306,1.87741058509004
"1_Bartomeus",3,10,0,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.45979595224617,1.47795244377743
